benchmark_version,dataset,split,item_id,track_id,genre,license,license_url,track_url,audio_relpath,source_sha256,source_sample_rate,source_channels,source_duration_sec,sample_rate,channels,start_a_sec,start_b_sec,duration_sec,adjacent_segments,target_lufs,input_lufs_a,input_lufs_b,input_peak_a,input_peak_b,input_rms_dbfs_a,input_rms_dbfs_b,active_ratio_a,active_ratio_b,selection_rank_sha256
pedalboard-fma-test-v0.1,fma_small,test,fma_test_067457,67457,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Big_City_Orchestra/Trixxy_Pixxy/csr009-01-bco_a-kiss,fma/fma_small/067/067457.mp3,95c534709f0abd6d94dc67c229fdb7d37bf12d9e6dad8f26f5e882b2aed858e7,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-17.153824702182735,-16.415639858775798,0.47448256611824036,0.49059614539146423,-21.81095063010803,-21.60453746359336,1.0,1.0,2e454aab63d1615d1fe057b1656cd7312beafdef2da1934c1d4edf7eedc86a36
pedalboard-fma-test-v0.1,fma_small,test,fma_test_039318,39318,Experimental,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/John_Badger__The_Moustache_Riders_of_Doom/Saint_Carbonarius_Speaks/johnbadgerJuly2010no1,fma/fma_small/039/039318.mp3,7fb42917ed90ae669d49206260d2757c5a793b9c2d026c7b2003a928ae06ca7d,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-7.638914218593087,-7.861286137582248,0.24096041917800903,0.24720901250839233,-22.276339843161704,-21.562623417854727,1.0,1.0,2f3b89e0979dfe7003e65f9844598c4c631c9361ca6b6425d26a0894ebd08c84
pedalboard-fma-test-v0.1,fma_small,test,fma_test_051301,51301,Experimental,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/John_Badger__The_Moustache_Riders_of_Doom/Hanging_Man/01_Skeletons_Fighting_Over_A_Pickled_Herring,fma/fma_small/051/051301.mp3,0ba0bc893fdbd85848aba616faab447bf592eab9fb9327a66163f99d03e971a0,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-8.182530363533694,-7.4270300351234075,0.25652313232421875,0.23515352606773376,-22.01415256743859,-22.063542437181436,1.0,1.0,2fcbedbf7e76b8d261af67ddc580b6961b25725783bb4836171b25ce04977f95
pedalboard-fma-test-v0.1,fma_small,test,fma_test_086256,86256,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/echosonic/Drones_To_Make_Dinner_By/Drones_To_Make_Dinner_By_-_05_-_echosonic_-_Warped_Picture_of_the_Restaurant,fma/fma_small/086/086256.mp3,e38260ba9a1f9b4fecaed54187e8eeba88bdb3b0c702ea60e88bd7a2b7d2a99c,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-11.859931369063121,-11.42995049234828,0.31122612953186035,0.3402889370918274,-23.848813724991015,-23.88367549276042,1.0,1.0,376f72c33b63c45cc4029ecf9700543587c52521003efc40e656209922302538
pedalboard-fma-test-v0.1,fma_small,test,fma_test_007381,7381,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Dark_Falcon/id_play_at_the_rotunda,fma/fma_small/007/007381.mp3,8d61ea444f03845286d7a5e87f8552d41efb22ed723b4d4839a124439ddc359a,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-15.111351797977699,-16.12956862964347,0.36799386143684387,0.3488624095916748,-22.85046481883915,-23.477051146039503,1.0,1.0,4823188f8a899cfe5c66ae8abac3b85ed14b3ed42896be0e8460d18cdaceea55
pedalboard-fma-test-v0.1,fma_small,test,fma_test_063161,63161,Experimental,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_13_13,fma/fma_small/063/063161.mp3,38e833ae77de6760f9be6767a44b3338e8655fa00910c8447ab1c75ee1e7e52b,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-18.46914013934312,-17.41957473197562,0.58565753698349,0.5187804102897644,-22.317248783692527,-22.32531909030973,1.0,1.0,4a94ef28b72a0d91a15a506f83f3a317c75387579bd92e0cd3d89ac093246b6e
pedalboard-fma-test-v0.1,fma_small,test,fma_test_122155,122155,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/John_Hyatt__Jaan_Patterson/Ergo_Protagonists/Jaan_Patterson_-_24_Destroyer,fma/fma_small/122/122155.mp3,e94bbe096cce736df26fd95a87f7a6379bd449ecec9b5ab5f0aeaef766182a74,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-10.953953423442233,-10.465683228563917,0.31293657422065735,0.294863224029541,-22.137611531442314,-22.34122632830923,1.0,1.0,4af24e8a986c277d74936c1648d01c06a7dfe114d16956c11d68507862b6193a
pedalboard-fma-test-v0.1,fma_small,test,fma_test_039317,39317,Experimental,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/John_Badger__The_Moustache_Riders_of_Doom/Saint_Carbonarius_Speaks/BraveNewWorldB,fma/fma_small/039/039317.mp3,6d3fcf56498785dbc91e13af37ec2343e0c7705a611a0748cf5e3b609852bed2,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-4.838703855971865,-4.924874816513744,0.174556165933609,0.17629651725292206,-21.845565752281342,-21.58643089538507,1.0,1.0,5563cf436f0d9908161a28e62f4e37295dbc94e65b408d0ecdb74c531e8ae0de
pedalboard-fma-test-v0.1,fma_small,test,fma_test_084057,84057,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Sydney_Beveridge/Megapolis_Festival_Remix_Workshop_2013/star_spangled_preachers_sydney,fma/fma_small/084/084057.mp3,067c91254a3ed68458dc13e060d21e0bc9204833014009415f9655168b87e6a9,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-21.23737389478634,-24.522829646101417,0.6951918005943298,0.5415992140769958,-21.787783056560365,-22.639698248067774,1.0,1.0,5d83f7840aeece3efab527b6c2321c0483cd8d328afe7c03f2503b18975bc89b
pedalboard-fma-test-v0.1,fma_small,test,fma_test_007383,7383,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Dark_Falcon/i_hear_horrible_music,fma/fma_small/007/007383.mp3,531cd94df1d7735c860726b721e0402db00448186ea461354c5b50a5cf7083d0,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.4134759354249,-15.866792958572336,0.41751664876937866,0.6213547587394714,-24.70253807446435,-21.814344853784384,0.9800000190734863,1.0,64e1136f4e5fac840ea16164cc8f9504f7708294a5dbaf7b26c8d275df8f0ddd
pedalboard-fma-test-v0.1,fma_small,test,fma_test_126507,126507,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/CROCODILE_TEARS/An_Appreciation/04_Okruzen_mrtvima_Hymne_de_Soleil,fma/fma_small/126/126507.mp3,f41629ddbae8777ac773cfc7cc04491babdac1b75ee607653176432ec66fc9e0,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.520426045370618,-12.945027470344208,0.3529313802719116,0.38870930671691895,-22.684225926533216,-22.696497833406006,1.0,1.0,67b31435e6c313e1839c85c27ff77ccabc588557ab71543030e3c1af1da81f95
pedalboard-fma-test-v0.1,fma_small,test,fma_test_068537,68537,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/andybrannan/Walla_Walla_Walla/Walla_Walla_Walla_-_andybrannan_-_Ambience_Brooklyn_Zoo_Kids_Waiting_for_Train,fma/fma_small/068/068537.mp3,04cdf24e5bd171c50f78ec739f0dea9fc35c285e093bf1d5b0cb7c12195c1247,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-19.73926801455756,-18.846957292505543,0.4246280789375305,0.4008302390575409,-23.463910707284533,-23.392220546391016,1.0,1.0,69fd2660eb68a9dfe059ab444d1dd0d5564068906859bf6c7179386111c15c5d
pedalboard-fma-test-v0.1,fma_small,test,fma_test_121998,121998,Experimental,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Beauty_School/A_Tribute_to_the_Passing_Of_Christopher_Lee__Ornette_Coleman/24_Beauty_School_-_Leftover_Skin,fma/fma_small/121/121998.mp3,3f304105103fdd9505e66be923fba05c913342484370b62f249cc930c9da932d,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-15.692743536605958,-14.519363684634916,0.36213934421539307,0.30872365832328796,-23.23252450376243,-23.438095024366035,1.0,1.0,6c08181a454653c6514e4497bf26999d910676d4e3f289e597958b43bcd58fc0
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010387,10387,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood_amp_The_Bleedin_Hearts_1295/Tease_it_Like_a_Cop,fma/fma_small/010/010387.mp3,27986d34576ca8cf5696bfbcf11a0c72936a0bc8b6d115955f9ed2d6795d6773,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-10.31751381238479,-10.172423683366441,0.2939753234386444,0.2715141177177429,-22.755357060820387,-22.77674856965868,1.0,1.0,01fbda20677ce8462d87905241d2933473d8b7f494bcf111b6fd65a9a2aae055
pedalboard-fma-test-v0.1,fma_small,test,fma_test_040242,40242,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/none_given_1524/Song_for_RO-HE-GE,fma/fma_small/040/040242.mp3,26d46273957065ae9f391fdd1b934b931bca6639fda8a30af6c763a273a03e63,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-8.310114466765816,-8.154938196786487,0.2547141909599304,0.2493206411600113,-22.4742019770245,-22.46211019888488,1.0,1.0,04c6535babeee9080ae728647053caa62006c2982e807d1ab71ce069f251f22d
pedalboard-fma-test-v0.1,fma_small,test,fma_test_040236,40236,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/none_given_1524/Waiting_Is_,fma/fma_small/040/040236.mp3,90d58d52bae7ed8e1b0e0d3fc340c43e636cf575c7a95b28aade42ce4eef4a22,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-10.611836689112977,-11.648507997371626,0.3129766881465912,0.31664884090423584,-22.477423156157123,-22.4857014619609,1.0,1.0,051ffb09e2d21120f5d184095ba50848afdbf58afd98a359af2fc09d409c632d
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012046,12046,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_I/Well_Water,fma/fma_small/012/012046.mp3,3e5a6fe30b9750b02895db78894e7a3e76fb8fc2cb0df2da6384d991219247d6,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-9.108840608689455,-9.022636628162706,0.285392165184021,0.28257375955581665,-22.3380340788219,-22.30809190788156,1.0,1.0,080d9c781ec908a9e06412724c9157201ab331c279a630308bd3dd5c593cbbc3
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010384,10384,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood_amp_The_Bleedin_Hearts_1295/Blood_Mumble,fma/fma_small/010/010384.mp3,2a8595b45df896d27fe8a1fd3659354be5673f155d5a1530e1f238110e080b6f,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-11.529888957611066,-11.812005618943376,0.3645399510860443,0.38850507140159607,-22.350928883703006,-22.153972804274396,1.0,1.0,08584a3548144cb66f0c086a7b4c5f2b27ed97c44e8d6826ebe7e8c9c2e12354
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010438,10438,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/The_Grove/Little_Lepers,fma/fma_small/010/010438.mp3,05af21b8df2c9777b140b71b68e16a442feb774a801d3df8b2acf88844b19969,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-17.2470076116904,-16.505968761295374,0.30692896246910095,0.3201287090778351,-22.929403386997947,-23.248300546751498,1.0,1.0,091bfe7741435b80b80e2995b827cd053fff3b48e4f3c68156e8cceafcec7836
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012060,12060,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_II/Heart_of_Glass,fma/fma_small/012/012060.mp3,b760faa4f33820d8571a539a8b3ce2c793ec94046b5a68ce4f2df0cbec150bd1,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-9.74269903432376,-9.153526515572526,0.29069599509239197,0.264658123254776,-22.203651024160752,-22.404245136824503,1.0,1.0,0b80084c2deeee009fda136c99c4e3db63682b9b9c24f879208594ffadb0caf7
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010382,10382,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood_amp_The_Bleedin_Hearts_1295/New_Dish_Rag,fma/fma_small/010/010382.mp3,4fc904be604b58ca0707567913f14779b28f64b71e5a4b3ccca8dad5a0dabfac,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-17.53624076306903,-17.48349945324666,0.2506104111671448,0.24355342984199524,-24.249278578053996,-24.153690417723116,1.0,1.0,0beddff9ce2b9b5e94e75b2d32e0e5a0ab5bd3c34877ba382ac4640ff2fb2b6e
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012065,12065,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_II/So_Old_Again,fma/fma_small/012/012065.mp3,0a2d0ef1c255ae62b3dbb0553df34236bb2f7a6c95b53f6bca779eb06aec5e85,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-8.77055833401298,-8.868132643282157,0.2744908928871155,0.2775917947292328,-22.198001405633367,-22.188115081380214,1.0,1.0,0f47466984cc006ac189ae030496ef6fbbd3288242078473dde5ef423f01143e
pedalboard-fma-test-v0.1,fma_small,test,fma_test_053586,53586,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood__The_Wicked_Hex/run_1128,fma/fma_small/053/053586.mp3,75f7db9216f20866c63c8fc4763e6efca9cb91f31f95cbcc08f53114f7bcb3e4,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-8.344299192028563,-8.446731866923864,0.26134544610977173,0.2644457519054413,-22.757464507115543,-22.736636494743315,1.0,1.0,160e95a44c743a1eb6ad0177c1f4e0747839e0bfddd58e78026078238ff35d26
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012059,12059,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_II/Brotha-o-Brotha-o-,fma/fma_small/012/012059.mp3,82c4341b983b784d5977b87a9c1a81acb733a1eaf4b2eb1c4b2fb148ecd0dfff,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-13.02426884393611,-12.731795648342585,0.2673375904560089,0.2635088860988617,-22.26515856516496,-22.423931812178687,1.0,1.0,1784dcf0cb433e2039ef5f3dc69eb25e162b8825415f8d1f4e41be8c933ad61d
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010440,10440,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/The_Grove/No_Gravity_Blues,fma/fma_small/010/010440.mp3,ed894efaeaab4a4831b1f7d02336006f6a3ebb51c04738eebe08801e47450d18,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.950270474783173,-13.067664924141141,0.234536811709404,0.2539985775947571,-22.60413946530475,-22.723929659353477,1.0,1.0,1aa5020b2073a585afac94735fbd6e91e764a48ace02e92a07e8ea4bea50328f
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010444,10444,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/The_Grove/Restless_Purity,fma/fma_small/010/010444.mp3,382ee3740b565bc70c257a580fb87fddd10c0bb3bb9ca52ab01273346790bd98,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-11.646675562750717,-10.979806545550035,0.32601484656333923,0.3245580494403839,-23.31619851291819,-23.87987518497735,1.0,1.0,281cceb1a847d97e1d50a8102377447d51aafe549152b45477d03d233ebe59fa
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010441,10441,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/The_Grove/In_The_Shade,fma/fma_small/010/010441.mp3,04630b5b5545ab4be62add14e77cf8b787cf525c7433518e3e12f5fc8c5e4c3d,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.581144761439147,-11.982194504946179,0.39706867933273315,0.3614206314086914,-22.156919748682363,-22.275461832146576,1.0,1.0,2976469f106371d58f991088f21ee34dcc75b4b6a189ba5fef635a2a142ca8bb
pedalboard-fma-test-v0.1,fma_small,test,fma_test_040244,40244,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/none_given_1524/_Is_All_We_Have,fma/fma_small/040/040244.mp3,643648db293668ca2d1113cf9f9e3dd328e84b817a537af5bbbd51ba214b0336,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-9.968774296949901,-10.129524987816755,0.30419400334358215,0.3157387375831604,-21.912830462623447,-21.880203662812015,1.0,1.0,2aac03a15b16ed6188bf25e5c0cd80019c125b0944f3acc723f14164468551b3
pedalboard-fma-test-v0.1,fma_small,test,fma_test_063250,63250,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Out_of_Turn,fma/fma_small/063/063250.mp3,3cf69b927f9c50f257f2fdcfac97c201ec14310af6120fd412955550cd4c0040,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-7.7497405147588685,-7.860268441524467,0.2440546154975891,0.2471800595521927,-22.326116721286567,-22.32948229553109,1.0,1.0,2ac5f624b278616d1fb0a3cb9d1b2efc9cef4f212b0fc0de48620370732a93c4
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012489,12489,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Sew_Your_Wild_Days_Tour_Vol_II/Preese_Preese,fma/fma_small/012/012489.mp3,77c2f33f36cef2b80a91dcd96a508cd0f4f48b34c6a58274266d572f6faf7214,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-11.491687138215077,-11.550251668827835,0.3063768744468689,0.32219621539115906,-22.795108572335124,-22.74731417914225,1.0,1.0,2d1a00928fd96a3ae522e1fd07433eb3c73514c468ace920254d7238bfc5d0f7
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012051,12051,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_I/Comin_Home_Pt_II,fma/fma_small/012/012051.mp3,6f22cdcf03b217efa04d8a2a63f31146aa0f7e64c6d2e869614100873b8706b5,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-12.737294206248245,-11.54156426190523,0.35337281227111816,0.2929701805114746,-22.853700092671506,-24.094460011279754,1.0,1.0,2d8fd941ce6ce4742d2b636f3369bd59d93d3f49c0e107445df7771778e5964e
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010388,10388,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood_amp_The_Bleedin_Hearts_1295/Night_Lighter,fma/fma_small/010/010388.mp3,de6934412eb17f4965dfe91ba60e5830b6027040d7d3b9ceb9780df676430891,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-11.544506345886058,-11.57104612883929,0.27118077874183655,0.27127906680107117,-22.179692930213626,-22.23339455680346,1.0,1.0,2f653cb1b59f471115f02bf5e1b72110935ba557ca349a045df38ead5dfe23d9
pedalboard-fma-test-v0.1,fma_small,test,fma_test_063257,63257,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Awake_Too_Long,fma/fma_small/063/063257.mp3,934b15a84ce69b4be6a29e83206f8e95a7d77b3ae42ed95cafd9d55a13cfd98c,44100,2,30.01469387755102,44100,2,5.0,15.0,10.0,True,-20.0,-6.914977227626861,-7.0401941424270404,0.22169141471385956,0.22491048276424408,-21.95589129417172,-21.987980795305262,1.0,1.0,32a0a638ed62b4a1a09c8ff6e26ca08b3ed1269f7225ec42dba97dbb8101da50
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012482,12482,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Sew_Your_Wild_Days_Tour_Vol_II/She_Said_Nothing_II,fma/fma_small/012/012482.mp3,80a35cbd694f48e080c653bdd070c77cb13d59740babe269b7ec6eca0cf8066e,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.640289408707769,-12.345907911860317,0.3080664873123169,0.3373417854309082,-22.168987514146572,-22.278385515758874,1.0,1.0,330c62158e531ca70094e342c44b674d592a699cde061cce68a6ee08d8b9d0b7
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010383,10383,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Big_Blood_amp_The_Bleedin_Hearts_1295/Graceless_Lady,fma/fma_small/010/010383.mp3,a5247d66566c241cd753120f79dfb4f4e853b2dddd2b276c5bda51ecf265f0e6,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.119994759470503,-10.357989092663878,0.31013619899749756,0.30476170778274536,-22.92433175320152,-22.72974419228557,1.0,1.0,33a457027a5c110725dc8af11712158fae4e282e75499e99c714574556fabb97
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012481,12481,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Sew_Your_Wild_Days_Tour_Vol_II/Haystack_AP,fma/fma_small/012/012481.mp3,1255946db7654b5d533d86d1206eb072fe7127151c5b9746f5e293120760a0be,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-12.424908251505927,-12.129458030875222,0.33275240659713745,0.3650083839893341,-22.496323331779024,-22.549611908589423,1.0,1.0,340999880b9357de478ecff8607f0e2d6ad6e3272b07b75c64514991b7bef87c
pedalboard-fma-test-v0.1,fma_small,test,fma_test_010443,10443,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/The_Grove/Beast_1_Beast,fma/fma_small/010/010443.mp3,9ecb60505f4465a28abd3041c62b4405fa631ec09ed0aa8fa697c745fb7b3772,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-10.789843097768275,-10.732972995039546,0.34364110231399536,0.3077794015407562,-22.124316065766585,-21.968631693864197,1.0,1.0,38b321f28e5a87363ad8988ed394985d6b2d488267d2d74f4e7e27aad61cc230
pedalboard-fma-test-v0.1,fma_small,test,fma_test_012064,12064,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/Already_Gone_II/Beatle_Bones_N_Smokin_Stones,fma/fma_small/012/012064.mp3,31bfcea1a69bf44be4870efc6e66438736711a2ca3630af38bf495e98526f2da,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.10699960355934,-9.89540062300181,0.27293261885643005,0.2690335810184479,-22.29157703230564,-22.283740864379457,1.0,1.0,38eeecb58a519f6a357d12a1260e17e7bc70bb142272fd83661be53a159a2c99
pedalboard-fma-test-v0.1,fma_small,test,fma_test_040240,40240,Folk,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://freemusicarchive.org/music/Big_Blood/none_given_1524/Creepin_Crazy_Time,fma/fma_small/040/040240.mp3,5ec63a86d637d8add577d3f3c80f3a9cd3d8fe23e9b3b815c770d540fa5e4c36,44100,2,29.98857142857143,44100,2,5.0,15.0,10.0,True,-20.0,-8.562400942821348,-7.427805105483956,0.26355695724487305,0.23116931319236755,-22.621647735586677,-22.42851659046198,1.0,1.0,3994df88d57ba65ac2cf2e17e0e81ea014525d81340f5eaa4505d39c15803368
pedalboard-fma-test-v0.1,fma_small,test,fma_test_132117,132117,Hip-Hop,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://freemusicarchive.org/music/Timezone_LaFontaine/netBloc_Vol_50_superSonic/01_-_Timezone_LaFontaine_-_Credit_Where_Credit_Is_Due,fma/fma_small/132/132117.mp3,97b40f82b387a8038fdc4baa267239fa8bfd7ae8437130afb061410a91a53c40,44100,2,29.962448979591837,44100,2,5.0,15.0,10.0,True,-20.0,-10.020438713397985,-9.678914625771023,0.305939644575119,0.29188215732574463,-21.38207414853722,-21.44258665441565,1.0,1.0,024f2313bbef0786d6e0c2db8830bd53571e29fa4de1682488ce3c3246871c34
