encoder,topology,item_id,center_accepted,n1_origin,n1_ld,raw_center_ld,rejection_reason,full_pool_attempts,pool_rejections,unused_valid_renders
relativefx,unknown,fma_test_067334,True,head_center,1.4505794048309326,1.4505794048309326,,769,1,256
relativefx,unknown,fma_test_067336,True,head_center,0.7164816856384277,0.7164816856384277,,770,3,255
relativefx,unknown,fma_test_067457,True,head_center,1.1461904048919678,1.1461904048919678,,512,0,0
relativefx,unknown,fma_test_068537,True,head_center,0.6406093835830688,0.6406093835830688,,512,0,0
relativefx,unknown,fma_test_068582,True,head_center,1.342202067375183,1.342202067375183,,512,0,0
relativefx,unknown,fma_test_068895,True,head_center,0.505890429019928,0.505890429019928,,512,0,0
relativefx,unknown,fma_test_068899,True,head_center,1.2322030067443848,1.2322030067443848,,512,0,0
relativefx,unknown,fma_test_069222,True,head_center,0.790277361869812,0.790277361869812,,778,17,249
relativefx,unknown,fma_test_071371,True,head_center,0.47549712657928467,0.47549712657928467,,512,0,0
relativefx,unknown,fma_test_076363,True,head_center,2.33774995803833,2.33774995803833,,801,47,242
relativefx,unknown,fma_test_084057,True,head_center,1.3291727304458618,1.3291727304458618,,769,2,255
relativefx,unknown,fma_test_084736,True,head_center,1.5508451461791992,1.5508451461791992,,512,0,0
relativefx,unknown,fma_test_086037,True,head_center,0.256422758102417,0.256422758102417,,769,1,256
relativefx,unknown,fma_test_086038,True,head_center,0.14946846663951874,0.14946846663951874,,769,1,256
relativefx,unknown,fma_test_086039,True,head_center,1.0784735679626465,1.0784735679626465,,774,8,254
relativefx,unknown,fma_test_086040,True,head_center,0.8497697710990906,0.8497697710990906,,769,1,256
relativefx,unknown,fma_test_086256,True,head_center,0.9444388151168823,0.9444388151168823,,512,0,0
relativefx,unknown,fma_test_086634,True,head_center,1.131852626800537,1.131852626800537,,512,0,0
relativefx,unknown,fma_test_086788,True,head_center,1.3881680965423584,1.3881680965423584,,512,0,0
relativefx,unknown,fma_test_087069,True,head_center,1.792820692062378,1.792820692062378,,512,0,0
relativefx,unknown,fma_test_089445,True,head_center,0.08127330243587494,0.08127330243587494,,512,0,0
relativefx,unknown,fma_test_093521,True,head_center,1.393585205078125,1.393585205078125,,780,23,245
relativefx,unknown,fma_test_094101,True,head_center,0.9302083849906921,0.9302083849906921,,512,0,0
relativefx,unknown,fma_test_094803,True,head_center,0.2509462237358093,0.2509462237358093,,775,9,254
relativefx,unknown,fma_test_103518,True,head_center,0.4231131970882416,0.4231131970882416,,512,0,0
relativefx,unknown,fma_test_103519,True,head_center,1.3217971324920654,1.3217971324920654,,512,0,0
relativefx,unknown,fma_test_103520,True,head_center,0.35834360122680664,0.35834360122680664,,512,0,0
relativefx,unknown,fma_test_103521,True,head_center,1.4556621313095093,1.4556621313095093,,512,0,0
relativefx,unknown,fma_test_103522,True,head_center,0.4887179732322693,0.4887179732322693,,772,8,252
relativefx,unknown,fma_test_103523,True,head_center,0.3788228929042816,0.3788228929042816,,512,0,0
relativefx,unknown,fma_test_105141,True,head_center,1.0905954837799072,1.0905954837799072,,769,1,256
relativefx,unknown,fma_test_105144,True,head_center,0.41472071409225464,0.41472071409225464,,770,2,256
relativefx,unknown,fma_test_106629,True,head_center,2.3260498046875,2.3260498046875,,804,56,236
relativefx,unknown,fma_test_106877,True,head_center,0.5517781972885132,0.5517781972885132,,787,30,245
relativefx,unknown,fma_test_108456,True,head_center,0.5947818160057068,0.5947818160057068,,512,0,0
relativefx,unknown,fma_test_108459,True,head_center,1.0690677165985107,1.0690677165985107,,512,0,0
relativefx,unknown,fma_test_108460,True,head_center,1.0766072273254395,1.0766072273254395,,773,6,255
relativefx,unknown,fma_test_108524,True,head_center,1.2345199584960938,1.2345199584960938,,512,0,0
relativefx,unknown,fma_test_108525,True,head_center,1.1305620670318604,1.1305620670318604,,769,3,254
relativefx,unknown,fma_test_108532,True,head_center,0.8907374143600464,0.8907374143600464,,769,1,256
relativefx,unknown,fma_test_108533,True,head_center,0.492722749710083,0.492722749710083,,512,0,0
relativefx,unknown,fma_test_110204,True,head_center,0.695611834526062,0.695611834526062,,769,1,256
relativefx,unknown,fma_test_110209,True,head_center,1.596172571182251,1.596172571182251,,512,0,0
relativefx,unknown,fma_test_110756,True,head_center,0.1512332558631897,0.1512332558631897,,512,0,0
relativefx,unknown,fma_test_110764,True,head_center,1.2509254217147827,1.2509254217147827,,512,0,0
relativefx,unknown,fma_test_110765,True,head_center,1.779759168624878,1.779759168624878,,512,0,0
relativefx,unknown,fma_test_110771,True,head_center,1.6009325981140137,1.6009325981140137,,774,12,250
relativefx,unknown,fma_test_110774,True,head_center,1.1673120260238647,1.1673120260238647,,512,0,0
relativefx,unknown,fma_test_110775,True,head_center,1.7380635738372803,1.7380635738372803,,815,70,233
relativefx,unknown,fma_test_111216,True,head_center,1.5445935726165771,1.5445935726165771,,512,0,0
relativefx,unknown,fma_test_111994,True,head_center,1.1214978694915771,1.1214978694915771,,512,0,0
relativefx,unknown,fma_test_112000,True,head_center,0.509080171585083,0.509080171585083,,512,0,0
relativefx,unknown,fma_test_112001,True,head_center,0.6138434410095215,0.6138434410095215,,769,2,255
relativefx,unknown,fma_test_113274,True,head_center,1.1370033025741577,1.1370033025741577,,512,0,0
relativefx,unknown,fma_test_113275,True,head_center,1.5503737926483154,1.5503737926483154,,774,7,255
relativefx,unknown,fma_test_113279,True,head_center,0.37900882959365845,0.37900882959365845,,512,0,0
relativefx,unknown,fma_test_114212,True,head_center,1.1847128868103027,1.1847128868103027,,782,15,255
relativefx,unknown,fma_test_114222,True,head_center,0.431686133146286,0.431686133146286,,769,1,256
relativefx,unknown,fma_test_114223,True,head_center,0.6682106852531433,0.6682106852531433,,769,2,255
relativefx,unknown,fma_test_116388,True,head_center,1.593340277671814,1.593340277671814,,769,1,256
relativefx,unknown,fma_test_116389,True,head_center,0.7212324142456055,0.7212324142456055,,771,4,255
relativefx,unknown,fma_test_119584,True,head_center,0.25694510340690613,0.25694510340690613,,512,0,0
relativefx,unknown,fma_test_119592,True,head_center,0.416799396276474,0.416799396276474,,769,1,256
relativefx,unknown,fma_test_120206,True,head_center,0.7060484886169434,0.7060484886169434,,770,2,256
relativefx,unknown,fma_test_121998,True,head_center,0.6511924266815186,0.6511924266815186,,769,1,256
relativefx,unknown,fma_test_122106,True,head_center,0.47304749488830566,0.47304749488830566,,512,0,0
relativefx,unknown,fma_test_122155,True,head_center,0.9498583674430847,0.9498583674430847,,769,1,256
relativefx,unknown,fma_test_124185,True,head_center,0.6046205759048462,0.6046205759048462,,512,0,0
relativefx,unknown,fma_test_124186,True,head_center,0.6160313487052917,0.6160313487052917,,769,1,256
relativefx,unknown,fma_test_124394,True,head_center,1.2059240341186523,1.2059240341186523,,512,0,0
relativefx,unknown,fma_test_126507,True,head_center,0.39663469791412354,0.39663469791412354,,512,0,0
relativefx,unknown,fma_test_127180,True,head_center,0.42037472128868103,0.42037472128868103,,512,0,0
relativefx,unknown,fma_test_127183,True,head_center,1.0338796377182007,1.0338796377182007,,769,2,255
relativefx,unknown,fma_test_127185,True,head_center,1.4313571453094482,1.4313571453094482,,771,4,255
relativefx,unknown,fma_test_127186,True,head_center,1.4797523021697998,1.4797523021697998,,769,2,255
relativefx,unknown,fma_test_127189,True,head_center,2.0074918270111084,2.0074918270111084,,798,43,243
relativefx,unknown,fma_test_132117,True,head_center,1.3801593780517578,1.3801593780517578,,888,214,162
relativefx,unknown,fma_test_132171,True,head_center,0.1996910274028778,0.1996910274028778,,512,0,0
relativefx,unknown,fma_test_136054,True,head_center,1.3111534118652344,1.3111534118652344,,512,0,0
relativefx,unknown,fma_test_140609,True,head_center,0.39182591438293457,0.39182591438293457,,512,0,0
relativefx,unknown,fma_test_140620,True,head_center,0.676453709602356,0.676453709602356,,512,0,0
relativefx,unknown,fma_test_140621,True,head_center,0.250453919172287,0.250453919172287,,818,78,228
relativefx,unknown,fma_test_140626,True,head_center,1.6359281539916992,1.6359281539916992,,769,1,256
relativefx,unknown,fma_test_140922,True,head_center,0.2870205044746399,0.2870205044746399,,512,0,0
relativefx,unknown,fma_test_140924,True,head_center,0.502846360206604,0.502846360206604,,769,2,255
relativefx,unknown,fma_test_140934,True,head_center,1.0628259181976318,1.0628259181976318,,512,0,0
relativefx,unknown,fma_test_142533,True,head_center,0.4802275598049164,0.4802275598049164,,512,0,0
relativefx,unknown,fma_test_142534,True,head_center,1.1385393142700195,1.1385393142700195,,512,0,0
relativefx,unknown,fma_test_142537,True,head_center,1.1415592432022095,1.1415592432022095,,512,0,0
relativefx,unknown,fma_test_142539,True,head_center,1.152757167816162,1.152757167816162,,512,0,0
relativefx,unknown,fma_test_144212,True,head_center,0.8019464015960693,0.8019464015960693,,512,0,0
relativefx,unknown,fma_test_144213,True,head_center,0.2238745093345642,0.2238745093345642,,769,2,255
relativefx,unknown,fma_test_144214,True,head_center,1.178734540939331,1.178734540939331,,770,3,255
relativefx,unknown,fma_test_145747,True,head_center,0.7351047396659851,0.7351047396659851,,771,5,254
relativefx,unknown,fma_test_145750,True,head_center,0.750900149345398,0.750900149345398,,512,0,0
relativefx,unknown,fma_test_148028,True,head_center,1.0002846717834473,1.0002846717834473,,512,0,0
relativefx,unknown,fma_test_148032,True,head_center,1.275719404220581,1.275719404220581,,512,0,0
relativefx,unknown,fma_test_150288,True,head_center,0.16834333539009094,0.16834333539009094,,512,0,0
relativefx,unknown,fma_test_154306,True,head_center,1.491952657699585,1.491952657699585,,512,0,0
relativefx,unknown,fma_test_154307,True,head_center,2.0508008003234863,2.0508008003234863,,770,4,254
relativefx,unknown,fma_test_154308,True,head_center,1.552852988243103,1.552852988243103,,772,9,251
relativefx,unknown,fma_test_154309,True,head_center,0.17351917922496796,0.17351917922496796,,773,10,251
fxencoderpp,known,fma_test_000705,True,head_center,0.5418957471847534,0.5418957471847534,,512,0,0
fxencoderpp,known,fma_test_000706,True,head_center,0.3702872693538666,0.3702872693538666,,512,0,0
fxencoderpp,known,fma_test_000707,True,head_center,1.2103712558746338,1.2103712558746338,,512,0,0
fxencoderpp,known,fma_test_000708,True,head_center,0.27021437883377075,0.27021437883377075,,512,0,0
fxencoderpp,known,fma_test_001069,True,head_center,0.5640494227409363,0.5640494227409363,,512,0,0
fxencoderpp,known,fma_test_001249,True,head_center,0.9157480001449585,0.9157480001449585,,774,9,253
fxencoderpp,known,fma_test_004108,True,head_center,1.0703840255737305,1.0703840255737305,,512,0,0
fxencoderpp,known,fma_test_007378,True,head_center,1.3395030498504639,1.3395030498504639,,512,0,0
fxencoderpp,known,fma_test_007379,True,head_center,1.182625412940979,1.182625412940979,,512,0,0
fxencoderpp,known,fma_test_007381,True,head_center,1.4647372961044312,1.4647372961044312,,512,0,0
fxencoderpp,known,fma_test_007383,True,head_center,0.27378493547439575,0.27378493547439575,,512,0,0
fxencoderpp,known,fma_test_010382,True,head_center,0.3448103368282318,0.3448103368282318,,512,0,0
fxencoderpp,known,fma_test_010383,True,head_center,0.5997375249862671,0.5997375249862671,,773,7,254
fxencoderpp,known,fma_test_010384,True,head_center,0.5158385038375854,0.5158385038375854,,512,0,0
fxencoderpp,known,fma_test_010387,True,head_center,1.0765573978424072,1.0765573978424072,,512,0,0
fxencoderpp,known,fma_test_010388,True,head_center,1.462268352508545,1.462268352508545,,512,0,0
fxencoderpp,known,fma_test_010438,True,head_center,0.8228192329406738,0.8228192329406738,,512,0,0
fxencoderpp,known,fma_test_010440,True,head_center,1.1251804828643799,1.1251804828643799,,512,0,0
fxencoderpp,known,fma_test_010441,True,head_center,1.2323029041290283,1.2323029041290283,,808,75,221
fxencoderpp,known,fma_test_010443,True,head_center,1.7223026752471924,1.7223026752471924,,771,3,256
fxencoderpp,known,fma_test_010444,True,head_center,0.4686480462551117,0.4686480462551117,,512,0,0
fxencoderpp,known,fma_test_011019,True,head_center,0.8792728781700134,0.8792728781700134,,512,0,0
fxencoderpp,known,fma_test_012046,True,head_center,0.24655155837535858,0.24655155837535858,,512,0,0
fxencoderpp,known,fma_test_012051,True,head_center,0.8205363750457764,0.8205363750457764,,512,0,0
fxencoderpp,known,fma_test_012059,True,head_center,0.4008975625038147,0.4008975625038147,,770,4,254
fxencoderpp,known,fma_test_012060,True,head_center,1.0025620460510254,1.0025620460510254,,512,0,0
fxencoderpp,known,fma_test_012064,True,head_center,1.1962816715240479,1.1962816715240479,,512,0,0
fxencoderpp,known,fma_test_012065,False,head_centered,0.9609861373901367,,not separated: nonfinite or peak rejection,1795,1244,39
fxencoderpp,known,fma_test_012179,True,head_center,0.8873793482780457,0.8873793482780457,,512,0,0
fxencoderpp,known,fma_test_012387,True,head_center,1.0226539373397827,1.0226539373397827,,770,3,255
fxencoderpp,known,fma_test_012390,True,head_center,1.6312079429626465,1.6312079429626465,,850,123,215
fxencoderpp,known,fma_test_012481,True,head_center,2.4122467041015625,2.4122467041015625,,512,0,0
fxencoderpp,known,fma_test_012482,True,head_center,1.412035346031189,1.412035346031189,,512,0,0
fxencoderpp,known,fma_test_012489,True,head_center,0.9909808039665222,0.9909808039665222,,512,0,0
fxencoderpp,known,fma_test_012518,True,head_center,1.1348485946655273,1.1348485946655273,,512,0,0
fxencoderpp,known,fma_test_014653,True,head_center,1.3385827541351318,1.3385827541351318,,512,0,0
fxencoderpp,known,fma_test_014690,True,head_center,1.363595962524414,1.363595962524414,,512,0,0
fxencoderpp,known,fma_test_014734,True,head_center,1.399863600730896,1.399863600730896,,773,6,255
fxencoderpp,known,fma_test_014736,True,head_center,1.1578482389450073,1.1578482389450073,,769,2,255
fxencoderpp,known,fma_test_014738,True,head_center,0.2592778205871582,0.2592778205871582,,769,1,256
fxencoderpp,known,fma_test_014744,True,head_center,0.8314257860183716,0.8314257860183716,,772,6,254
fxencoderpp,known,fma_test_014745,True,head_center,0.5026850700378418,0.5026850700378418,,773,5,256
fxencoderpp,known,fma_test_016337,True,head_center,1.4142650365829468,1.4142650365829468,,769,2,255
fxencoderpp,known,fma_test_016340,True,head_center,0.8846738338470459,0.8846738338470459,,512,0,0
fxencoderpp,known,fma_test_016995,True,head_center,0.5465013980865479,0.5465013980865479,,512,0,0
fxencoderpp,known,fma_test_016997,True,head_center,1.2843971252441406,1.2843971252441406,,512,0,0
fxencoderpp,known,fma_test_020296,True,head_center,0.47499793767929077,0.47499793767929077,,835,127,196
fxencoderpp,known,fma_test_021997,True,head_center,0.31009599566459656,0.31009599566459656,,512,0,0
fxencoderpp,known,fma_test_021998,True,head_center,1.2844417095184326,1.2844417095184326,,512,0,0
fxencoderpp,known,fma_test_022000,True,head_center,1.4982446432113647,1.4982446432113647,,512,0,0
fxencoderpp,known,fma_test_023041,True,head_center,1.8440717458724976,1.8440717458724976,,512,0,0
fxencoderpp,known,fma_test_026859,True,head_center,1.5348033905029297,1.5348033905029297,,770,6,252
fxencoderpp,known,fma_test_026902,True,head_center,1.986981749534607,1.986981749534607,,877,186,179
fxencoderpp,known,fma_test_026904,True,head_center,1.6377522945404053,1.6377522945404053,,512,0,0
fxencoderpp,known,fma_test_026905,True,head_center,0.9282597303390503,0.9282597303390503,,512,0,0
fxencoderpp,known,fma_test_035569,True,head_center,0.8313075304031372,0.8313075304031372,,512,0,0
fxencoderpp,known,fma_test_036096,True,head_center,0.7060068845748901,0.7060068845748901,,512,0,0
fxencoderpp,known,fma_test_036099,True,head_center,1.8633207082748413,1.8633207082748413,,512,0,0
fxencoderpp,known,fma_test_036799,True,head_center,1.5601482391357422,1.5601482391357422,,512,0,0
fxencoderpp,known,fma_test_038775,True,head_center,1.296046495437622,1.296046495437622,,512,0,0
fxencoderpp,known,fma_test_038776,True,head_center,0.4047819972038269,0.4047819972038269,,512,0,0
fxencoderpp,known,fma_test_038779,True,head_center,1.044997215270996,1.044997215270996,,770,2,256
fxencoderpp,known,fma_test_038782,True,head_center,1.0546202659606934,1.0546202659606934,,512,0,0
fxencoderpp,known,fma_test_038783,True,head_center,0.6231932640075684,0.6231932640075684,,512,0,0
fxencoderpp,known,fma_test_038784,True,head_center,0.5429033041000366,0.5429033041000366,,512,0,0
fxencoderpp,known,fma_test_038785,True,head_center,0.5014199614524841,0.5014199614524841,,512,0,0
fxencoderpp,known,fma_test_038819,True,head_center,1.2896791696548462,1.2896791696548462,,512,0,0
fxencoderpp,known,fma_test_038820,True,head_center,1.137664794921875,1.137664794921875,,769,3,254
fxencoderpp,known,fma_test_038823,True,head_center,1.5311024188995361,1.5311024188995361,,769,2,255
fxencoderpp,known,fma_test_038826,True,head_center,0.6235737800598145,0.6235737800598145,,512,0,0
fxencoderpp,known,fma_test_038827,True,head_center,1.5156803131103516,1.5156803131103516,,512,0,0
fxencoderpp,known,fma_test_038828,True,head_center,0.48812925815582275,0.48812925815582275,,512,0,0
fxencoderpp,known,fma_test_038834,True,head_center,0.8144088983535767,0.8144088983535767,,512,0,0
fxencoderpp,known,fma_test_039317,True,head_center,1.5018870830535889,1.5018870830535889,,883,200,171
fxencoderpp,known,fma_test_039318,True,head_center,1.4861171245574951,1.4861171245574951,,512,0,0
fxencoderpp,known,fma_test_039605,True,head_center,1.127174973487854,1.127174973487854,,772,4,256
fxencoderpp,known,fma_test_039607,True,head_center,1.4582351446151733,1.4582351446151733,,512,0,0
fxencoderpp,known,fma_test_040236,True,head_center,0.8546186685562134,0.8546186685562134,,512,0,0
fxencoderpp,known,fma_test_040240,True,head_center,0.9337579607963562,0.9337579607963562,,770,5,253
fxencoderpp,known,fma_test_040242,True,head_center,1.2229307889938354,1.2229307889938354,,512,0,0
fxencoderpp,known,fma_test_040244,True,head_center,0.41721758246421814,0.41721758246421814,,512,0,0
fxencoderpp,known,fma_test_051301,True,head_center,0.9273583292961121,0.9273583292961121,,512,0,0
fxencoderpp,known,fma_test_053228,True,head_center,0.2754634916782379,0.2754634916782379,,512,0,0
fxencoderpp,known,fma_test_053586,True,head_center,0.3932686448097229,0.3932686448097229,,512,0,0
fxencoderpp,known,fma_test_056895,True,head_center,0.3118264675140381,0.3118264675140381,,512,0,0
fxencoderpp,known,fma_test_059581,True,head_center,0.9995521903038025,0.9995521903038025,,512,0,0
fxencoderpp,known,fma_test_063064,True,head_center,1.4097926616668701,1.4097926616668701,,848,136,200
fxencoderpp,known,fma_test_063149,True,head_center,1.3264042139053345,1.3264042139053345,,512,0,0
fxencoderpp,known,fma_test_063161,True,head_center,1.271638035774231,1.271638035774231,,512,0,0
fxencoderpp,known,fma_test_063250,True,head_center,1.4410908222198486,1.4410908222198486,,512,0,0
fxencoderpp,known,fma_test_063257,True,head_center,0.5734872221946716,0.5734872221946716,,512,0,0
fxencoderpp,known,fma_test_065779,True,head_center,0.6945832967758179,0.6945832967758179,,512,0,0
fxencoderpp,known,fma_test_065780,True,head_center,0.7053487300872803,0.7053487300872803,,512,0,0
fxencoderpp,known,fma_test_066534,True,head_center,0.5581960082054138,0.5581960082054138,,512,0,0
fxencoderpp,known,fma_test_066537,True,head_center,0.7089600563049316,0.7089600563049316,,512,0,0
fxencoderpp,known,fma_test_066538,True,head_center,0.5222364664077759,0.5222364664077759,,512,0,0
fxencoderpp,known,fma_test_066539,True,head_center,1.4469046592712402,1.4469046592712402,,770,3,255
fxencoderpp,known,fma_test_066717,True,head_center,0.683506190776825,0.683506190776825,,512,0,0
fxencoderpp,known,fma_test_067334,True,head_center,1.3397926092147827,1.3397926092147827,,512,0,0
fxencoderpp,known,fma_test_067336,True,head_center,0.5145424008369446,0.5145424008369446,,512,0,0
fxencoderpp,known,fma_test_067457,True,head_center,1.21901273727417,1.21901273727417,,512,0,0
fxencoderpp,known,fma_test_068537,True,head_center,1.1413049697875977,1.1413049697875977,,512,0,0
fxencoderpp,known,fma_test_068582,True,head_center,0.8588353991508484,0.8588353991508484,,512,0,0
fxencoderpp,known,fma_test_068895,True,head_center,1.7747563123703003,1.7747563123703003,,512,0,0
fxencoderpp,known,fma_test_068899,True,head_center,1.3256447315216064,1.3256447315216064,,512,0,0
fxencoderpp,known,fma_test_069222,True,head_center,1.2346922159194946,1.2346922159194946,,904,260,132
fxencoderpp,known,fma_test_071371,True,head_center,0.8061774969100952,0.8061774969100952,,512,0,0
fxencoderpp,known,fma_test_076363,False,head_centered,2.159125804901123,,not separated: nonfinite or peak rejection,3424,2875,37
fxencoderpp,known,fma_test_084057,True,head_center,0.5691943168640137,0.5691943168640137,,512,0,0
fxencoderpp,known,fma_test_084736,True,head_center,1.4600414037704468,1.4600414037704468,,512,0,0
fxencoderpp,known,fma_test_086037,True,head_center,0.25162452459335327,0.25162452459335327,,512,0,0
fxencoderpp,known,fma_test_086038,True,head_center,0.3270108103752136,0.3270108103752136,,512,0,0
fxencoderpp,known,fma_test_086039,True,head_center,0.39673012495040894,0.39673012495040894,,774,12,250
fxencoderpp,known,fma_test_086040,True,head_center,0.9216890335083008,0.9216890335083008,,512,0,0
fxencoderpp,known,fma_test_086256,True,head_center,0.8813125491142273,0.8813125491142273,,512,0,0
fxencoderpp,known,fma_test_086634,True,head_center,4.784694194793701,4.784694194793701,,802,54,236
fxencoderpp,known,fma_test_086788,True,head_center,0.6592740416526794,0.6592740416526794,,512,0,0
fxencoderpp,known,fma_test_087069,True,head_center,1.709808588027954,1.709808588027954,,512,0,0
fxencoderpp,known,fma_test_089445,True,head_center,0.12718379497528076,0.12718379497528076,,512,0,0
fxencoderpp,known,fma_test_093521,True,head_center,1.0446746349334717,1.0446746349334717,,769,1,256
fxencoderpp,known,fma_test_094101,True,head_center,1.1399980783462524,1.1399980783462524,,512,0,0
fxencoderpp,known,fma_test_094803,True,head_center,0.23332902789115906,0.23332902789115906,,775,9,254
fxencoderpp,known,fma_test_103518,True,head_center,0.5394576191902161,0.5394576191902161,,512,0,0
fxencoderpp,known,fma_test_103519,True,head_center,0.5570032000541687,0.5570032000541687,,512,0,0
fxencoderpp,known,fma_test_103520,True,head_center,0.4516984820365906,0.4516984820365906,,769,2,255
fxencoderpp,known,fma_test_103521,True,head_center,1.2752349376678467,1.2752349376678467,,512,0,0
fxencoderpp,known,fma_test_103522,True,head_center,0.6677700877189636,0.6677700877189636,,769,2,255
fxencoderpp,known,fma_test_103523,True,head_center,0.42772024869918823,0.42772024869918823,,512,0,0
fxencoderpp,known,fma_test_105141,True,head_center,1.308307409286499,1.308307409286499,,512,0,0
fxencoderpp,known,fma_test_105144,True,head_center,0.5337545871734619,0.5337545871734619,,769,2,255
fxencoderpp,known,fma_test_106629,True,head_center,1.520578145980835,1.520578145980835,,769,1,256
fxencoderpp,known,fma_test_106877,True,head_center,0.6370272636413574,0.6370272636413574,,772,6,254
fxencoderpp,known,fma_test_108456,True,head_center,1.301474928855896,1.301474928855896,,512,0,0
fxencoderpp,known,fma_test_108459,True,head_center,0.2773730754852295,0.2773730754852295,,512,0,0
fxencoderpp,known,fma_test_108460,True,head_center,0.6369766592979431,0.6369766592979431,,770,2,256
fxencoderpp,known,fma_test_108524,True,head_center,0.753567099571228,0.753567099571228,,512,0,0
fxencoderpp,known,fma_test_108525,True,head_center,0.7630809545516968,0.7630809545516968,,512,0,0
fxencoderpp,known,fma_test_108532,True,head_center,1.065161943435669,1.065161943435669,,512,0,0
fxencoderpp,known,fma_test_108533,True,head_center,0.5350589752197266,0.5350589752197266,,512,0,0
fxencoderpp,known,fma_test_110204,True,head_center,0.9708694219589233,0.9708694219589233,,512,0,0
fxencoderpp,known,fma_test_110209,True,head_center,1.2965620756149292,1.2965620756149292,,512,0,0
fxencoderpp,known,fma_test_110756,True,head_center,0.6102345585823059,0.6102345585823059,,512,0,0
fxencoderpp,known,fma_test_110764,True,head_center,1.4260940551757812,1.4260940551757812,,512,0,0
fxencoderpp,known,fma_test_110765,True,head_center,1.1718242168426514,1.1718242168426514,,512,0,0
fxencoderpp,known,fma_test_110771,True,head_center,0.894965648651123,0.894965648651123,,770,5,253
fxencoderpp,known,fma_test_110774,True,head_center,1.3200922012329102,1.3200922012329102,,512,0,0
fxencoderpp,known,fma_test_110775,True,head_center,1.7202188968658447,1.7202188968658447,,799,54,233
fxencoderpp,known,fma_test_111216,True,head_center,1.1547894477844238,1.1547894477844238,,512,0,0
fxencoderpp,known,fma_test_111994,True,head_center,1.151511549949646,1.151511549949646,,512,0,0
fxencoderpp,known,fma_test_112000,True,head_center,0.8592813014984131,0.8592813014984131,,512,0,0
fxencoderpp,known,fma_test_112001,True,head_center,0.3657033145427704,0.3657033145427704,,512,0,0
fxencoderpp,known,fma_test_113274,True,head_center,1.3123527765274048,1.3123527765274048,,512,0,0
fxencoderpp,known,fma_test_113275,True,head_center,1.4844846725463867,1.4844846725463867,,769,2,255
fxencoderpp,known,fma_test_113279,True,head_center,0.9525161981582642,0.9525161981582642,,512,0,0
fxencoderpp,known,fma_test_114212,True,head_center,0.7066728472709656,0.7066728472709656,,784,23,249
fxencoderpp,known,fma_test_114222,True,head_center,0.6785866618156433,0.6785866618156433,,512,0,0
fxencoderpp,known,fma_test_114223,True,head_center,0.6054918766021729,0.6054918766021729,,512,0,0
fxencoderpp,known,fma_test_116388,True,head_center,1.4176791906356812,1.4176791906356812,,512,0,0
fxencoderpp,known,fma_test_116389,True,head_center,0.6981242895126343,0.6981242895126343,,512,0,0
fxencoderpp,known,fma_test_119584,True,head_center,0.4428029954433441,0.4428029954433441,,770,4,254
fxencoderpp,known,fma_test_119592,True,head_center,1.6520681381225586,1.6520681381225586,,779,12,255
fxencoderpp,known,fma_test_120206,True,head_center,0.4873664379119873,0.4873664379119873,,512,0,0
fxencoderpp,known,fma_test_121998,True,head_center,0.8777793645858765,0.8777793645858765,,512,0,0
fxencoderpp,known,fma_test_122106,True,head_center,0.5884573459625244,0.5884573459625244,,512,0,0
fxencoderpp,known,fma_test_122155,True,head_center,0.8119871020317078,0.8119871020317078,,512,0,0
fxencoderpp,known,fma_test_124185,True,head_center,0.953383207321167,0.953383207321167,,512,0,0
fxencoderpp,known,fma_test_124186,True,head_center,1.2567033767700195,1.2567033767700195,,512,0,0
fxencoderpp,known,fma_test_124394,True,head_center,1.2315268516540527,1.2315268516540527,,512,0,0
fxencoderpp,known,fma_test_126507,True,head_center,0.8569692373275757,0.8569692373275757,,769,3,254
fxencoderpp,known,fma_test_127180,True,head_center,0.5892772078514099,0.5892772078514099,,512,0,0
fxencoderpp,known,fma_test_127183,True,head_center,1.0912175178527832,1.0912175178527832,,512,0,0
fxencoderpp,known,fma_test_127185,True,head_center,1.6282728910446167,1.6282728910446167,,854,152,190
fxencoderpp,known,fma_test_127186,True,head_center,1.2878940105438232,1.2878940105438232,,512,0,0
fxencoderpp,known,fma_test_127189,True,head_center,1.897079348564148,1.897079348564148,,512,0,0
fxencoderpp,known,fma_test_132117,True,head_center,0.6713544130325317,0.6713544130325317,,780,24,244
fxencoderpp,known,fma_test_132171,True,head_center,0.20294444262981415,0.20294444262981415,,512,0,0
fxencoderpp,known,fma_test_136054,True,head_center,1.6371307373046875,1.6371307373046875,,512,0,0
fxencoderpp,known,fma_test_140609,True,head_center,0.4462065100669861,0.4462065100669861,,512,0,0
fxencoderpp,known,fma_test_140620,True,head_center,1.5042699575424194,1.5042699575424194,,512,0,0
fxencoderpp,known,fma_test_140621,False,head_centered,2.184784412384033,,not separated: nonfinite or peak rejection,1422,907,3
fxencoderpp,known,fma_test_140626,True,head_center,1.518538475036621,1.518538475036621,,512,0,0
fxencoderpp,known,fma_test_140922,True,head_center,0.7243136167526245,0.7243136167526245,,512,0,0
fxencoderpp,known,fma_test_140924,True,head_center,0.27110058069229126,0.27110058069229126,,512,0,0
fxencoderpp,known,fma_test_140934,True,head_center,0.7425999641418457,0.7425999641418457,,512,0,0
fxencoderpp,known,fma_test_142533,True,head_center,0.4057442545890808,0.4057442545890808,,512,0,0
